
169.0398,158.82451,129.57413,159.49686,152.98288,162.60489,106.165596,113.80821,99.19424,171.83673,0,131.87427,111.763855,155.58727,162.22401,89.67365,154.89372,123.14817,149.52135,141.32504,144.96243,116.65699,124.34238,124.5132,135.1089,108.85689,133.62265,112.03156,138.2648,113.246574,120.93969,147.03021,121.09654,106.870224,151.47162,119.13791,126.65375,158.27933,132.01259,109.63117,151.52382,143.31412,154.18213,121.8297,135.85762,124.79115,135.15285,144.03691,161.78271,165.20557,159.17,138.59175,130.47607,118.29964,119.99063,116.859726,123.01199,141.9259,123.02802,159.07147,119.93769,145.23753,105.019966,158.73666,122.44274,182.56541,160.3956,130.06451,182.32497,150.06319,157.62524,149.49051,123.96251,161.568,136.96704,116.25313,132.9646,158.43129,137.65712,146.06491,111.119965,138.51266,109.63991,126.49807,157.75183,92.99352,133.40329,130.57274,106.992516,124.31867,113.99495,151.17714,138.78917,133.74083,103.03144,147.2445,136.448,127.775566,155.36357,140.90244,
127.80495,159.48958,143.96442,166.26833,140.00766,167.0184,99.61271,79.40102,115.23811,152.75749,131.87427,0,160.7172,142.26465,164.82933,107.657814,172.32632,168.46878,141.00269,119.363014,136.19543,127.16136,164.31761,155.56123,147.0153,152.23833,145.44633,174.67073,139.1509,140.50946,116.36356,125.51389,90.87934,118.36287,157.28569,152.69592,121.59791,208.73906,135.78328,121.706924,160.83176,145.36766,147.90636,141.37138,92.817314,155.33037,138.70982,82.05151,124.97519,139.61465,125.72235,131.18935,118.25583,144.3075,108.580505,148.331,120.244225,163.8403,134.14232,130.58994,152.48137,134.38063,121.07985,92.51434,129.84816,177.0893,162.46436,113.5515,134.21555,109.07158,174.97098,146.84875,130.6516,128.80328,154.76158,155.44511,142.47878,130.26735,145.55682,138.27261,88.222275,161.03769,123.110275,143.64822,167.65764,156.68723,157.84341,149.39839,168.6332,159.36,161.08601,140.61147,135.14983,109.771034,100.8465,116.62904,143.4452,157.58179,136.7809,164.40927,
158.28969,113.38458,156.9907,160.39308,158.51122,143.29471,148.93477,148.56316,147.4398,179.058,111.763855,160.7172,0,138.96463,145.41042,111.59975,166.14952,138.7713,169.88066,144.3878,107.79341,141.85576,137.6382,143.4213,138.35208,46.29841,119.91522,139.68504,155.2757,131.40326,168.86069,139.66254,154.96487,130.49033,140.07303,101.16928,169.31271,137.35703,159.51816,139.46144,125.12897,155.43839,144.88441,130.82442,164.19818,154.59589,164.50569,156.50272,178.32326,174.58176,168.06914,164.71805,177.6887,84.19006,151.79414,154.26152,136.56241,152.53459,134.95168,135.7577,131.03249,142.42455,136.167,186.40047,151.19972,181.16325,150.9319,161.411,159.46281,161.06438,166.09615,151.40761,149.94289,160.89021,145.41286,115.90137,177.93727,182.92503,72.63813,148.65022,163.07822,143.24051,119.246376,144.48018,169.76282,123.80983,169.63654,153.49214,118.6317,83.263855,143.96622,159.57088,120.93645,130.78618,167.59286,133.14888,179.44528,89.109726,192.47343,148.0963,
151.39453,145.024,152.30283,126.57126,107.412994,152.79745,134.3352,150.10686,103.58874,163.42651,155.58727,142.26465,138.96463,0,126.505066,160.31577,127.618965,152.98085,164.2871,96.31664,153.95734,122.59644,122.23806,130.80789,153.29141,115.79578,163.29427,138.42342,84.23449,176.97299,139.4541,160.30315,147.4407,146.6397,113.65862,162.71028,164.3842,168.5452,178.71124,96.62765,166.90604,139.94043,80.26424,155.81628,125.76866,128.4127,148.05882,130.61874,147.02634,161.08606,182.29385,148.25714,181.64621,128.12509,130.74391,189.09825,117.041504,101.277954,140.88268,159.2104,144.32867,117.677505,139.25981,145.1329,157.49283,133.63036,163.42134,158.3881,97.45983,137.65132,108.1218,118.28087,129.21231,84.53931,145.15762,106.824135,163.58041,149.4305,152.04263,142.35419,151.76402,152.67627,110.72284,110.73836,142.59787,152.36209,170.15088,160.77553,106.97942,139.61722,140.56175,152.19669,111.070816,155.36044,168.95123,111.462555,165.1433,125.54085,164.90086,139.24046,
107.51037,107.966606,169.32756,148.69865,104.92871,155.76651,166.59265,185.6304,141.57506,126.271194,162.22401,164.82933,145.41042,126.505066,0,160.15858,152.62749,166.02005,172.07597,133.63281,129.11601,124.16125,121.165405,105.74646,183.90344,130.77444,117.43981,163.683,168.41415,110.99595,139.79655,141.86954,134.93388,126.61471,88.894936,141.5907,209.65843,134.29114,175.67029,126.14255,155.82808,109.31047,116.897484,115.09469,132.28123,123.50057,157.40538,180.69592,129.18304,130.44196,187.56801,148.75327,172.5048,160.10863,167.73424,185.33292,119.25106,152.72786,156.09352,149.79315,117.72107,142.91231,153.7477,148.83322,148.1148,137.33038,148.33025,165.96217,147.6428,156.2257,116.10609,141.73515,124.89842,98.9635,183.12384,159.92766,160.78008,117.65057,155.8759,124.74602,166.40118,85.53433,138.8353,146.8045,139.32747,153.67241,162.56099,127.806145,140.17754,147.59306,144.51674,160.35956,136.73282,166.61708,177.81215,140.54614,182.04344,108.512794,160.56311,110.36346,
154.16867,131.25334,112.32542,167.73715,154.71347,169.17953,128.05743,107.65593,129.54507,148.8053,89.67365,107.657814,111.59975,160.31577,160.15858,0,154.82494,142.69551,135.27557,146.50569,132.85393,134.01102,161.16888,141.51048,131.34236,116.29536,130.01886,141.67116,137.8656,117.49536,135.90923,118.57791,98.40365,119.89745,138.7084,121.24268,119.03704,156.52081,108.3339,113.698296,143.32971,156.43085,145.26208,132.82742,124.550644,156.56696,151.08188,108.124794,146.6889,163.56679,116.85999,111.78486,105.936676,122.41178,134.75298,105.11761,130.8568,148.31451,136.41324,133.26443,123.91597,130.09718,137.77417,160.19084,129.70387,164.04204,133.89214,108.4573,154.5857,115.03449,165.70743,139.82483,121.53686,166.29216,146.32191,132.90858,165.61465,139.46939,109.76356,131.32916,94.993385,136.43332,110.30104,147.31442,151.66025,91.51324,126.8225,122.150406,128.9875,99.81381,151.79465,154.10623,146.0441,80.57565,105.436,110.646286,131.83691,132.43457,144.25531,149.93425,
157.32591,165.47559,100.66874,95.595764,118.26285,138.88057,127.18761,167.99744,132.51968,116.23663,154.89372,172.32632,166.14952,127.618965,152.62749,154.82494,0,141.77344,165.91821,124.96867,159.78355,114.32162,129.06946,112.17693,131.16513,165.41519,175.66264,120.66853,127.116135,179.23175,134.59888,177.02628,144.68854,184.36375,130.63432,130.2511,138.54256,132.4031,141.46973,120.73053,136.42418,153.93555,75.00908,135.5688,133.89256,122.25157,117.49542,152.1566,124.66077,158.45297,163.58415,101.0684,168.27338,173.04927,163.68744,160.27939,138.4059,126.56571,117.56253,165.31363,147.08984,73.10825,142.20078,152.90787,119.29473,130.88045,128.0296,164.64427,134.78749,141.09164,82.739235,160.87274,118.22959,146.74821,97.40811,135.00818,194.16637,131.62796,162.03539,162.19641,147.11334,145.19736,116.28798,131.64615,163.358,142.6124,129.21693,143.02286,91.8058,150.16716,179.78635,142.71812,148.41766,131.63602,143.8961,103.67512,120.41941,165.04057,117.53405,151.02184,
166.23894,151.8725,130.67566,140.32661,118.05757,125.63843,113.686806,171.27994,157.76578,180.9319,123.14817,168.46878,138.7713,152.98085,166.02005,142.69551,141.77344,0,162.23732,154.88963,141.61765,91.04915,109.81724,152.7279,143.42668,126.68854,142.34946,124.91851,153.42107,180.02373,134.00851,167.73781,178.43445,159.41838,141.19363,154.76494,146.39172,183.13817,160.78032,112.272545,142.71869,114.55675,162.00198,140.01808,129.55997,155.72862,183.40038,162.981,180.79431,168.61505,147.72195,145.84126,136.42134,122.14013,127.11787,116.798775,162.17854,128.5828,136.8239,139.24506,87.60965,135.09496,114.932686,162.26163,126.22346,178.83401,182.28903,177.3291,185.52975,184.278,125.18993,125.54567,140.83995,148.6268,138.60532,143.18085,173.05585,157.94055,157.08675,145.32777,161.62708,147.85648,124.41839,126.33391,141.53453,112.05807,111.05519,123.70384,130.46628,155.26233,153.40627,122.17077,139.19264,151.29756,148.71642,170.63063,157.60661,136.9443,181.44879,143.15222,
140.00743,144.11461,109.10718,152.43578,132.68678,147.54198,138.87215,118.75987,139.70308,191.6764,149.52135,141.00269,169.88066,164.2871,172.07597,135.27557,165.91821,162.23732,0,151.15807,138.95439,116.48457,184.70485,150.28572,141.87462,163.22253,161.4941,151.07501,174.54109,156.65251,151.19481,108.24867,137.27046,176.999,170.44984,162.73268,145.93146,218.16208,102.79899,129.6927,168.92747,147.76147,168.82692,177.96396,163.02228,196.71892,143.5515,109.950836,113.072495,189.07999,160.40182,90.90698,131.70462,174.10188,122.88996,160.58414,123.7303,128.67384,166.63513,145.55536,147.09955,172.73041,179.48213,163.32584,141.46169,180.85988,106.56039,118.256355,162.83,105.34985,150.93503,111.76292,109.9876,153.46793,160.501,129.72946,143.01268,143.27376,174.09648,150.75081,109.722176,149.76193,99.4438,133.02847,130.55525,161.97739,111.70566,182.90219,150.2581,140.34698,143.32857,171.0158,145.27237,145.79701,149.18773,132.396,118.57216,194.57014,166.97385,133.13718,
126.69192,158.33916,125.30581,142.8007,84.68475,133.83034,102.403404,106.20413,83.52156,154.25719,141.32504,119.363014,144.3878,96.31664,133.63281,146.50569,124.96867,154.88963,151.15807,0,117.382195,105.61232,122.49386,95.24693,168.66522,136.96191,155.61877,125.541504,132.59886,155.30852,146.57896,152.66722,98.32566,147.82631,131.75258,128.26988,139.5186,168.6512,171.68393,103.77136,155.44012,155.87398,93.309364,149.9628,116.26868,121.766754,112.88574,108.36246,121.20691,125.18261,189.4423,134.63927,172.28394,131.05295,137.08615,158.7358,126.737495,142.54271,136.11115,120.25242,142.17061,103.75078,119.8494,118.63215,127.46799,136.27481,133.99193,148.23761,74.880554,116.90783,132.23221,116.810936,116.88952,96.94484,139.30186,144.91776,149.44019,139.85484,140.34753,162.82338,132.97905,138.08025,93.84648,125.73587,143.32085,143.54494,152.9165,153.35823,111.16786,134.33443,160.79572,114.93674,87.9039,132.87035,122.6728,104.19628,167.3765,126.60565,153.2795,134.27538,
86.08452,98.76643,142.8412,142.2202,119.19868,103.24942,131.4058,137.15054,155.6372,152.44514,144.96243,136.19543,107.79341,153.95734,129.11601,132.85393,159.78355,141.61765,138.95439,117.382195,0,115.75803,138.40836,125.97551,143.11221,114.0728,97.82582,145.74625,187.00528,127.01681,156.53978,99.53619,128.59871,143.02556,139.32063,90.73125,159.86076,162.74455,146.569,145.89062,109.80188,133.10158,150.2046,125.86886,137.32236,152.61,134.56854,135.92892,133.85022,115.260345,160.00795,137.63008,155.55452,126.15752,150.51237,146.13168,133.88358,167.98978,120.8956,71.463425,127.03856,134.04616,125.71204,138.068,107.48711,175.26544,124.375,142.23788,139.99608,135.81718,158.6005,143.62288,130.66423,128.79865,144.47012,160.76892,167.06412,145.49478,98.42304,132.91867,144.28146,130.19284,106.30291,143.78644,156.00774,152.87247,141.43752,141.2527,148.59897,122.067635,157.67595,107.704956,95.618706,121.062126,151.06343,129.13356,165.02911,125.33653,163.54393,146.19621,
115.3187,142.88362,98.673645,116.51248,62.929874,87.819374,68.34648,124.63496,105.53515,149.17928,116.65699,127.16136,141.85576,122.59644,124.16125,134.01102,114.32162,91.04915,116.48457,105.61232,115.75803,0,98.92683,106.058495,131.19211,132.00899,129.03441,129.83514,143.3845,133.61714,94.418175,141.21307,129.00122,135.60735,123.96188,124.33812,134.41937,177.23312,122.95299,83.243774,119.33489,79.32051,120.455345,103.8545,111.57051,136.73682,130.29765,129.70346,103.01667,145.63191,140.03712,102.100266,125.921265,129.90436,91.37078,127.98313,104.02914,113.17064,121.155334,121.0468,86.448456,109.04524,102.85368,110.415016,105.30911,146.97115,126.37332,151.88919,143.87877,137.17432,93.574554,101.87157,89.705154,108.69077,114.05431,115.35101,113.997345,110.98341,146.48572,138.97292,129.56326,99.0497,98.75093,102.18468,128.97968,128.17119,106.7013,132.34291,117.258766,146.38812,135.58936,125.43099,111.59437,130.77086,111.09364,124.02524,130.6426,135.9518,147.18721,84.51404,
137.77847,147.69257,157.82275,149.04875,107.60777,123.85912,118.83731,169.69226,130.31006,146.63274,124.34238,164.31761,137.6382,122.23806,121.165405,161.16888,129.06946,109.81724,184.70485,122.49386,138.40836,98.92683,0,122.02461,145.14034,119.18782,108.62671,110.16523,132.4177,149.91795,105.10687,161.56401,155.29279,125.00821,102.11516,123.66109,168.9679,154.56435,181.56659,105.21379,159.92426,109.06025,124.74249,107.340164,126.76997,101.665955,154.4066,174.4445,153.8767,123.55047,192.85812,160.54214,164.55464,114.275215,128.94121,160.62848,149.81808,134.37552,101.37198,161.51813,87.44495,112.455666,74.61051,142.08855,141.10773,149.8696,175.18785,163.37044,156.70815,163.894,99.580376,150.42815,116.13397,125.31683,140.70079,139.3306,152.08514,128.49425,144.11746,149.50952,156.58511,118.10823,138.4993,94.01071,175.29604,134.41934,134.70166,123.418144,116.61859,164.74951,145.89163,126.53224,133.54762,150.48936,144.26054,157.6987,157.39812,122.2059,164.14154,120.98554,
141.86058,154.25275,108.41581,126.8294,97.804146,136.78943,132.84831,145.35358,95.016525,143.32011,124.5132,155.56123,143.4213,130.80789,105.74646,141.51048,112.17693,152.7279,150.28572,95.24693,125.97551,106.058495,122.02461,0,167.92107,135.82953,152.53671,116.896774,155.68494,118.25665,136.76184,146.79443,96.97079,130.7596,112.235794,114.140305,147.59015,113.15552,143.98218,103.18788,132.73347,137.2551,105.84254,125.37527,136.00694,99.96061,93.25709,148.18755,122.63933,130.58853,187.31104,110.668625,153.87875,154.65147,169.68602,134.87358,101.87567,130.42206,139.33083,128.27011,130.29486,128.00995,133.9129,154.1581,108.86271,114.5185,114.16987,147.01193,137.36916,140.77919,123.23689,135.7036,94.3392,111.96021,131.2,144.67516,134.31274,123.91914,151.26112,136.0792,142.19934,96.068085,103.659996,150.18019,122.53537,113.89499,143.22253,118.366295,85.27992,137.28801,124.41526,143.56963,96.07485,149.97615,123.95591,126.84429,156.57343,132.05316,123.31571,121.83318,
151.98814,143.28607,133.069,127.12887,165.64706,127.33455,127.34192,147.40636,160.79904,154.58961,135.1089,147.0153,138.35208,153.29141,183.90344,131.34236,131.16513,143.42668,141.87462,168.66522,143.11221,131.19211,145.14034,167.92107,0,136.57086,135.52858,140.84653,134.56525,166.54486,112.35382,124.56466,163.51724,155.8303,152.75246,120.607994,121.722885,180.49466,100.084656,140.07768,129.9615,137.40643,148.70322,127.678535,154.29233,163.56395,137.22443,136.03792,141.38245,171.7324,128.21326,119.477234,137.45708,142.02917,123.994705,159.79904,133.49649,128.63441,76.14772,163.58662,144.63104,125.1964,123.74762,160.82214,134.48918,180.18365,144.83769,123.87337,172.77145,130.76228,140.7202,180.10657,120.58468,172.54903,89.18731,106.67799,175.57042,143.30606,125.64191,138.29178,122.970314,166.18001,131.75659,114.53152,199.04913,160.45483,132.6185,160.13873,140.37202,155.60382,155.3216,161.16156,154.85231,107.56995,146.50885,125.267334,81.64543,185.58711,136.33519,168.07301,
155.44147,108.31946,155.54716,156.20886,142.25757,140.5466,146.50058,149.58527,136.16483,180.36935,108.85689,152.23833,46.29841,115.79578,130.77444,116.29536,165.41519,126.68854,163.22253,136.96191,114.0728,132.00899,119.18782,135.82953,136.57086,0,111.44609,127.96406,133.08194,134.42415,149.99467,126.787056,151.2833,106.887474,114.37982,120.599525,163.01347,142.3839,161.46416,114.25475,138.03752,134.5619,140.35028,132.46645,150.52408,142.90259,165.27357,147.45056,176.64975,162.58125,169.60387,159.92577,161.21915,66.16343,139.15727,148.44975,127.565865,124.34525,131.14941,132.53156,111.69516,144.81355,124.25229,180.12791,151.75638,160.94083,159.49612,147.42426,151.99257,155.62486,151.52174,131.30367,133.05864,135.12164,147.2172,107.08972,157.89839,165.74387,89.30176,123.44514,155.08192,133.30891,116.157234,129.12314,151.40173,111.09356,160.77275,136.31345,110.75845,101.06668,114.99695,154.09975,104.60007,136.89159,163.22775,139.72658,173.32349,88.009346,184.11539,137.67125,
94.22149,87.30371,172.95186,174.3099,141.14757,137.6417,148.90074,163.101,167.06113,138.44742,133.62265,145.44633,119.91522,163.29427,117.43981,130.01886,175.66264,142.34946,161.4941,155.61877,97.82582,129.03441,108.62671,152.53671,135.52858,111.44609,0,145.73785,171.7026,110.82083,123.05961,97.528755,143.4799,112.67955,114.676895,108.28329,183.92722,168.18022,159.45322,139.62071,156.63054,113.73759,162.31401,106.699745,135.51587,146.72548,168.42148,165.81769,144.87288,114.6056,169.2797,157.06783,143.03148,119.44712,134.38297,162.72722,153.04991,167.33485,109.08101,140.63376,91.75425,142.77849,111.562386,146.7948,143.97751,178.09886,159.1634,128.42958,169.18938,140.13368,147.12006,161.37238,124.30431,148.03944,171.89728,159.16055,165.53568,122.15553,112.142105,125.76583,136.75243,116.191696,143.79797,117.25546,184.02692,150.48921,129.45639,126.55743,161.03836,145.63565,153.71523,135.88046,149.6501,124.147316,156.81071,153.55618,152.36404,129.25224,169.3855,134.60493,
166.61998,149.12181,126.24866,142.59644,134.3982,157.10823,139.88043,153.71594,124.99893,168.63942,112.03156,174.67073,139.68504,138.42342,163.683,141.67116,120.66853,124.91851,151.07501,125.541504,145.74625,129.83514,110.16523,116.896774,140.84653,127.96406,145.73785,0,128.43466,172.552,148.56844,146.59383,143.13324,162.50682,133.22563,133.21558,136.91098,148.33464,166.14154,113.22732,179.72604,165.95576,136.05159,166.63069,145.59186,116.830925,132.10686,148.18266,166.62378,144.40816,203.62166,135.05965,160.13448,136.82744,152.49248,146.08948,160.19179,120.19587,118.55281,163.05284,126.15765,134.17616,127.02163,177.4563,128.21877,157.54836,154.74251,125.704216,154.20343,137.29729,121.06782,140.91882,118.207344,149.49237,141.90817,135.60426,178.99168,154.33913,156.92352,150.75774,124.982796,155.88141,95.638855,102.53632,147.37386,110.12706,101.90792,135.83719,73.58449,127.388405,135.66512,120.178986,131.83269,146.7242,145.17084,149.39742,129.07043,151.66379,154.2986,157.01105,
